default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_msinie,pl_orbeccen,st_teff,st_rad,st_mass,st_logg,sy_dist
0,1,1,9,6.212381,0.06339,4074.0027272727275,0.19,5080.0,0.77,0.88,4.55,322.03700000000003
1,1,1,9,6.21229,0.063,4045.109090909091,0.0,5080.0,0.77,0.88,4.58,322.03700000000003
0,1,1,9,6.212445,0.0636,4016.2154545454546,0.03325,5080.0,0.8,0.89,4.58,322.03700000000003
0,1,1,9,6.21229,0.0633,3987.3218181818183,0.0665,5080.0,0.9,0.88,4.47,322.03700000000003
0,2,1,9,95.2738,0.4027,3958.4281818181817,0.09975,5625.0,0.94,0.96,4.48,412.98
1,2,1,9,95.27265600000001,0.4021,3929.5345454545454,0.133,5625.0,0.96,0.96,4.54,412.98
0,2,1,9,95.2738,0.40700000000000003,3900.640909090909,0.11,5625.0,0.94,0.99,4.54,412.98
0,2,1,9,95.27265600000001,0.4029,3871.7472727272725,0.134,5625.0,0.96,0.96,4.605,412.98
1,1,1,9,6.718369999999999,0.071,3842.8536363636363,0.067,5970.0,0.79,1.08,4.67,576.683
1,2,1,2,4098.1,5.75,3813.96,0.0,5437.0,0.9833333333333334,0.51,4.446666666666666,30.5225
1,1,1,0,246.36,0.36,2866.5375,0.345,4904.0,1.1766666666666667,0.07,4.223333333333334,82.68424999999999
0,1,1,3,170.43,165.18,1919.115,0.25766666666666665,4371.0,1.37,0.68,4.0,134.846
1,1,1,3,94.5,330.0,971.6925000000001,0.17033333333333334,5283.5,0.27,0.33,4.205,134.846
1,1,4,8,18.57,0.1462,24.27,0.083,6196.0,1.26,1.21,4.41,62.5388
1,1,4,8,6.584,0.0733,9.6,0.057,6196.0,1.26,1.21,4.41,62.5388
1,1,4,8,2.8819999999999997,0.0422,3.35,0.07,6196.0,1.26,1.21,4.41,62.5388
1,1,4,8,5.516,0.0651,4.13,0.07,6196.0,1.26,1.21,4.41,62.5388
1,1,1,8,5.2072,0.0664,138.89171000000002,0.078,6500.0,1.78,1.44,4.1,137.94
0,2,1,8,6.6736,0.0662,2.58,0.0,5819.0,1.345,1.155,4.199999999999999,193.85466666666667
1,2,1,8,6.6732,0.0662,2.58,0.14,5138.0,0.91,0.87,4.3,249.76933333333335
0,2,1,2,8693.0,8.6,962.6850000000001,0.265,5230.0,1.0033333333333334,0.78,4.346666666666667,305.684
1,2,1,2,10220.0,8.19,1922.79,0.39,5322.0,1.0966666666666667,0.69,4.3933333333333335,305.684
0,2,1,9,8.1375,7.902178571428571,1909.1378873239437,0.195,5414.0,1.19,0.85,4.44,44.0622
1,2,1,9,8.138268,7.614357142857142,1895.4857746478872,0.0,5428.0,0.96,1.01,4.52,44.0622
0,2,1,9,8.1387,7.326535714285714,1881.833661971831,0.0023076923076923075,5542.0,0.87,0.96,4.6,44.0622
1,1,1,9,28.1656,7.038714285714285,1868.1815492957746,0.004615384615384615,5538.427272727273,0.62,0.41,4.602173913043478,159.259
0,1,1,9,28.1696,6.750892857142857,1854.5294366197184,0.006923076923076922,5534.854545454546,0.37,0.5333333333333333,4.604347826086956,159.259
0,1,1,9,3.883,6.463071428571428,1840.8773239436618,0.00923076923076923,5531.281818181818,0.55,0.6566666666666667,4.606521739130435,253.02599999999998
1,1,1,9,2.13174,6.17525,1827.2252112676056,0.011538461538461537,5527.709090909091,0.5700000000000001,0.78,4.608695652173913,253.02599999999998
1,1,2,9,3.80464,5.887428571428571,1813.5730985915493,0.013846153846153845,5524.136363636364,0.5900000000000001,1.07,4.610869565217391,476.88199999999995
1,1,3,9,2.71578,5.599607142857142,1799.920985915493,0.01615384615384615,5520.563636363636,0.61,0.67,4.613043478260869,334.967
0,1,2,9,3.96165,5.311785714285714,1786.2688732394365,0.01846153846153846,5516.990909090909,0.63,0.64,4.6152173913043475,257.443
1,1,2,9,3.9615099999999996,5.023964285714285,1772.6167605633802,0.02076923076923077,5513.418181818181,0.63,0.61,4.617391304347826,257.443
1,1,1,9,4.16959,4.736142857142857,1758.964647887324,0.023076923076923075,5509.845454545454,0.63,0.8,4.619565217391305,436.48800000000006
0,1,1,9,4.168880000000001,4.448321428571428,1745.3125352112675,0.02538461538461538,5506.272727272727,0.63,0.8400000000000001,4.621739130434783,436.48800000000006
1,1,2,9,8.050722,4.1605,1731.6604225352112,0.02769230769230769,5502.7,0.83,0.88,4.623913043478261,243.935
0,1,2,9,8.0468,3.8726785714285707,1718.008309859155,0.03,5361.724999999999,0.865,0.91,4.626086956521739,243.935
0,1,2,9,8.0516,3.5848571428571425,1704.3561971830986,0.0323076923076923,5220.75,0.9,0.9166666666666667,4.628260869565217,243.935
0,1,1,9,4.5071699999999995,3.2970357142857143,1690.7040845070424,0.03461538461538461,5079.775,0.82,0.9233333333333333,4.630434782608695,369.88800000000003
1,1,1,9,4.50756,3.009214285714285,1677.0519718309858,0.03692307692307692,4938.8,0.77,0.93,4.632608695652174,369.88800000000003
1,1,1,9,2.87814,2.721392857142857,1663.3998591549296,0.03923076923076923,4797.825,0.72,0.22,4.6347826086956525,161.365
0,1,1,9,5.29853,2.433571428571428,1649.7477464788733,0.04153846153846154,4656.85,0.67,0.39,4.636956521739131,451.769
1,1,1,9,5.29711,2.1457499999999996,1636.0956338028168,0.04384615384615384,4515.875,0.5700000000000001,0.56,4.639130434782609,451.769
1,1,1,9,2.25372,1.8579285714285714,1622.4435211267605,0.04615384615384615,4374.9,0.47,0.41,4.641304347826087,109.88799999999999
0,1,1,9,2.25558,1.5701071428571423,1608.7914084507042,0.04846153846153846,4233.925,0.37,0.51,4.643478260869565,109.88799999999999
0,1,1,9,1.5831600000000001,1.282285714285714,1595.139295774648,0.05076923076923076,4092.95,0.67,0.61,4.645652173913044,314.35
1,1,1,9,1.5825200000000001,0.9944642857142858,1581.4871830985915,0.05307692307692307,3951.975,0.635,0.71,4.647826086956522,314.35
0,1,1,9,21.16987,0.7066428571428567,1567.8350704225352,0.05538461538461538,3811.0,0.6,0.59,4.65,186.197
0,1,1,9,21.169687,0.41882142857142846,1554.182957746479,0.05769230769230769,3880.0,0.59,0.625,4.65,186.197
1,1,1,9,21.169860999999997,0.131,1540.5308450704224,0.06,4148.21,0.57,0.66,4.65,186.197
0,1,1,9,21.169619,0.13405,1526.8787323943661,0.18,3880.0,0.59,0.61,4.65,186.197
0,1,1,9,21.17623917,0.1371,1513.2266197183098,0.16363636363636364,3811.0,0.6,0.59,4.65,186.197
0,1,1,9,21.1686,0.14015,1499.5745070422536,0.14727272727272728,3811.0,0.64,0.59,4.65,186.197
0,1,1,9,21.1595,0.1432,1485.9223943661973,0.13090909090909092,3811.0,0.6,0.59,4.65,186.197
0,1,1,9,19.50735025,0.14625,1472.2702816901408,0.11454545454545455,6128.0,1.36,1.16,4.23,181.69
1,1,1,9,19.49221,0.1493,1458.6181690140845,0.09818181818181819,6069.0,1.39,1.17,4.22,181.69
0,1,1,9,19.49183,0.14908333333333332,1444.9660563380282,0.08181818181818182,6061.333333333333,1.4,1.168,4.193333333333333,181.69
0,1,1,9,19.492132,0.14886666666666667,1431.3139436619717,0.06545454545454546,6053.666666666667,1.48,1.166,4.166666666666666,181.69
0,1,1,9,19.491795,0.14865,1417.6618309859155,0.0490909090909091,6046.0,1.41,1.164,4.14,181.69
0,1,1,9,19.491965,0.14843333333333333,1404.0097183098592,0.032727272727272744,6320.0,1.49,1.162,4.22,181.69
0,1,1,9,19.491,0.1482166666666667,1390.357605633803,0.016363636363636386,6128.0,1.36,1.16,4.23,181.69
0,1,1,9,19.49213,0.14800000000000002,1376.7054929577466,0.0,6025.0,1.38,1.18,4.25,181.69
0,1,1,9,2.28896,0.14244444444444446,1363.0533802816901,0.022222222222222223,5844.5,0.75,1.005,4.3,418.395
1,1,1,9,2.28943,0.1368888888888889,1349.4012676056338,0.044444444444444446,5664.0,0.985,0.83,4.35,418.395
0,1,1,9,18.0971,0.13133333333333336,1335.7491549295773,0.06666666666666667,5483.5,1.22,0.97,4.4,611.804
1,1,1,9,18.0983,0.1257777777777778,1322.097042253521,0.08888888888888889,5303.0,1.14,1.11,4.45,611.804
1,1,1,9,34.885,0.12022222222222223,1308.4449295774648,0.11111111111111112,5122.5,1.06,0.91,4.5,283.29
0,1,1,9,15.2841,0.11466666666666667,1294.7928169014085,0.13333333333333333,4942.0,0.98,0.9299999999999999,4.550000000000001,320.07
1,1,1,9,15.2841,0.10911111111111112,1281.1407042253522,0.15555555555555556,4761.5,0.825,0.95,4.6000000000000005,320.07
0,1,2,9,13.603,0.10355555555555557,1267.4885915492957,0.17777777777777778,4581.0,0.67,0.72,4.65,336.25
1,1,2,9,13.603,0.098,1253.8364788732395,0.2,4684.0,0.67,0.69,4.62,336.25
0,1,2,9,13.60697954,0.189,1240.184366197183,0.2,4581.0,0.67,0.72,4.65,336.25
1,1,2,9,65.55,0.28,1226.5322535211267,0.2,4684.0,0.67,0.69,4.62,336.25
1,1,2,9,0.70531,0.19113333333333338,1212.8801408450704,0.17142857142857143,4995.0,0.8400000000000001,0.94,4.5633333333333335,496.289
0,1,2,9,0.705386,0.1022666666666667,1199.2280281690141,0.14285714285714285,5306.0,1.01,0.955,4.506666666666667,496.289
1,1,2,9,0.571331,0.0134,1185.5759154929578,0.1142857142857143,5617.0,0.98,0.97,4.45,244.59
0,1,2,9,0.571336,0.01312,1171.9238028169016,0.08571428571428572,5496.0,0.95,0.92,4.42,244.59
0,1,2,9,0.5710000000000001,0.012613333333333332,1158.271690140845,0.057142857142857134,5496.0,0.98,0.9,4.42,244.59
0,1,2,9,0.571299,0.012106666666666667,1144.6195774647888,0.02857142857142858,5590.0,0.91,0.97,4.54,244.59
0,1,2,9,0.571292,0.0116,1130.9674647887323,0.0,5470.0,0.87,0.94,4.53,244.59
0,1,2,9,0.571299,0.023274999999999997,1117.315352112676,0.0,5590.0,0.91,0.9375,4.54,244.59
0,1,2,9,0.571336,0.034949999999999995,1103.6632394366197,0.0,5590.0,0.97,0.935,4.546666666666667,244.59
0,1,2,9,0.571285,0.046625,1090.0111267605635,0.0,5590.0,1.02,0.9325,4.553333333333333,244.59
0,1,2,9,0.571308,0.0583,1076.3590140845072,0.0,5590.0,0.83,0.93,4.56,244.59
0,1,2,9,13.338770000000002,0.069975,1062.706901408451,0.045,5590.0,1.02,0.9325,4.553333333333333,244.59
0,1,2,9,13.338687,0.08165,1049.0547887323944,0.09,5590.0,0.97,0.935,4.546666666666667,244.59
0,1,2,9,13.339746,0.09332499999999999,1035.402676056338,0.135,5590.0,0.91,0.9375,4.54,244.59
0,1,2,9,13.3397,0.105,1021.7505633802817,0.18,5470.0,0.87,0.94,4.53,244.59
0,1,2,9,13.339746,0.10605,1008.0984507042253,0.135,5590.0,0.91,0.97,4.54,244.59
0,1,2,9,13.3387,0.1071,994.4463380281691,0.09,5496.0,0.95,0.92,4.42,244.59
1,1,2,9,13.339079000000002,0.1091,980.7942253521127,0.044999999999999984,5617.0,0.98,0.97,4.45,244.59
0,1,2,9,13.341245,0.090695,967.1421126760564,0.0,5590.0,0.83,0.93,4.56,244.59
1,2,1,9,6.180235,0.07229,953.49,0.0,6202.0,1.59,1.32,4.16,372.63199999999995
1,1,1,9,3650.0,4.5,834.475,0.0,4898.0,2.7,0.9,3.52,551.886
1,1,3,9,3.5951,0.047,715.46,0.06,5430.0,1.71,1.05,3.99,321.296
1,1,3,9,15.624,0.13,596.4449999999999,0.07,5430.0,1.71,1.05,3.99,321.296
1,1,3,9,35.747,0.22,477.43,0.15,5430.0,1.71,1.05,3.99,321.296
1,1,1,3,20.7465035,800.0,358.41499999999996,0.075,2838.0,1.01,0.05,4.46,174.6118
1,1,1,9,5.746007,0.0385,239.39999999999998,0.0,3348.0,0.31,0.29,4.93,27.9276
0,1,1,9,5.745912000000001,0.02975,120.38499999999999,0.155,3390.0,0.31,0.205,4.94,27.9276
1,1,3,8,3.2039999999999997,0.021,1.37,0.31,2953.0,0.16,0.12,4.925000000000001,3.6727800000000004
1,1,3,8,6.689,0.035,1.74,0.29,2953.0,0.16,0.12,4.91,3.6727800000000004
1,1,3,8,13.030999999999999,0.054000000000000006,1.64,0.53,2953.0,0.16,0.12,4.895,3.6727800000000004
0,1,2,9,1.6289287000000001,0.015330000000000002,1.645,0.265,3111.5,0.26,0.18,4.88,12.613
0,1,2,9,1.62893,0.01532,1.65,0.0,3270.0,0.21,0.18,4.878,12.613
0,1,2,9,1.6289305,0.01531,1.6549999999999998,0.11,3270.0,0.21,0.18,4.876,12.613
1,1,2,9,1.628931,0.0153,1.66,0.22,3270.0,0.21,0.18,4.874,12.613
1,1,2,8,8.929,0.0476,2.64,0.27,3270.0,0.21,0.18,4.872,12.613
1,1,2,8,41.38,0.166,96.7,0.38,3287.0,0.36,0.34,4.87,11.0143
0,1,2,8,41.397,0.16350599999999998,94.7094,0.314,3287.0,0.36,0.34,4.87,11.0143
1,1,2,8,532.58,0.912,68.06,0.342,3287.0,0.36,0.34,4.87,11.0143
1,1,1,9,1.58040456,0.01411,64.49176470588236,0.2565,3026.0,0.22,0.15,4.94,14.6427
0,1,1,9,1.5804043650000001,0.01375642857142857,60.923529411764704,0.171,3026.0,0.2,0.16499999999999998,5.0,14.6427
0,1,1,9,1.58040417,0.013402857142857142,57.35529411764706,0.08550000000000002,3250.0,0.22,0.18,4.99,14.6427
0,1,1,9,1.58040494,0.013049285714285715,53.787058823529414,0.0,3074.0,0.21,0.18,5.04,14.6427
0,1,1,9,1.5804042999999999,0.012695714285714286,50.218823529411765,0.035,3011.5,0.2,0.16499999999999998,4.99,14.6427
0,1,1,9,1.58040487,0.012342142857142857,46.65058823529412,0.07,2949.0,0.21,0.15,4.94,14.6427
0,1,1,9,1.58040482,0.011988571428571428,43.082352941176474,0.10500000000000001,2987.5,0.21,0.16,4.99,14.6427
0,1,1,9,1.5803924999999999,0.011635,39.514117647058825,0.14,3026.0,0.21,0.16,4.99,14.6427
0,1,1,9,1.5804049,0.01128142857142857,35.945882352941176,0.11666666666666668,3026.0,0.21,0.16,4.995,14.6427
0,1,1,9,1.58040481,0.010927857142857142,32.37764705882353,0.09333333333333335,3026.0,0.21,0.16,5.0,14.6427
0,1,1,9,1.58040482,0.010574285714285713,28.809411764705885,0.07,3170.0,0.18,0.16,5.12,14.6427
0,1,1,9,1.58040835,0.010220714285714286,25.241176470588236,0.046666666666666676,3074.0,0.21,0.18,5.04,14.6427
0,1,1,9,1.58040481,0.009867142857142857,21.672941176470587,0.023333333333333345,3000.0,0.21,0.18,5.0,14.6427
0,1,1,9,1.58040465,0.009513571428571429,18.104705882352945,0.0,3074.0,0.21,0.18,5.04,14.6427
1,1,1,9,0.5182349,0.00916,14.536470588235296,0.0,3458.0,0.39,0.38,4.965,20.373
0,1,1,9,0.518224,0.01758,10.968235294117648,0.02,3325.0,0.38,0.28,4.89,20.373
1,1,1,8,3.6511,0.026000000000000002,7.4,0.04,3236.0,0.19,0.18,5.09,10.2525
0,1,2,9,19.631815,0.10875000000000001,6.3075,0.11399999999999999,4628.53,0.74,0.455,4.32,16.32
1,1,2,9,35.61253,0.1915,5.215,0.188,4640.0,0.69,0.73,4.61,16.32
0,1,2,9,35.589,0.1932,4.1225,0.325,4123.5,0.73,0.76,4.74,16.32
1,2,2,8,11.4407,0.07200000000000001,3.03,0.094,3607.0,0.38,0.38,4.87,3.5622800000000003
0,2,2,8,11.4433,0.0717,5.35,0.0,3567.0,0.39,0.38,4.9,3.5622800000000003
1,2,2,8,7600.0,5.4,36.0,0.27,3607.0,0.38,0.38,4.87,3.5622800000000003
1,1,1,8,5.2354,0.053,10.2,0.06,4347.0,0.38,0.69,4.862,25.8557
1,1,3,8,8.63182,0.0607,10.6,0.073,4102.75,0.38,0.6074999999999999,4.854,15.1285
1,1,3,8,25.63058,0.1254,6.8,0.099,3858.5,0.38,0.5249999999999999,4.846,15.1285
1,1,3,8,603.95116,1.0304,29.4,0.373,3614.25,0.38,0.4425,4.838,15.1285
1,1,1,8,2288.0,2.41,260.61,0.21,3370.0,0.38,0.36,4.83,12.356
0,1,3,8,17.38,0.10300000000000001,8.3,0.11,3371.0,0.371,0.43,4.819166666666667,11.9407
1,1,3,8,17.133,0.092,6.49,0.07,3371.0,0.362,0.43,4.808333333333334,11.9407
1,1,3,8,24.329,0.129,6.4,0.09,3371.0,0.353,0.43,4.7975,11.9407
1,1,3,8,106.3,0.309,7.56,0.14,3409.6,0.344,0.43,4.786666666666667,11.9407
1,1,1,8,69.971,0.28300000000000003,16.2,0.72,3448.2,0.33499999999999996,0.62,4.775833333333334,8.848469999999999
1,2,2,8,121.995,0.33899999999999997,7.268,0.19,3486.8,0.32599999999999996,0.58,4.765000000000001,5.75624
1,2,2,8,526.115,0.898,8.478,0.1,3525.4,0.317,0.58,4.754166666666666,5.75624
0,2,2,8,471.0,0.97,32.0,0.1,3564.0,0.308,0.58,4.743333333333333,5.75624
1,1,1,8,15.819,0.10099999999999999,13.0,0.08,3542.0,0.299,0.53,4.7325,23.6062
1,1,2,8,18.6498,0.091101,2.89,0.1,3382.0,0.29,0.29,4.721666666666667,5.9215349999999995
1,1,2,8,4.7234,0.036467,1.18,0.17,3382.0,0.29,0.29,4.710833333333333,5.9215349999999995
1,2,1,8,133.71,0.49,1071.04,0.511,5540.0,0.9,0.9,4.7,17.5559
1,1,1,8,11.949000000000002,0.079,8.2,0.22,4628.5,0.7,0.47,4.69904761904762,16.6186
1,1,3,8,1.22003,0.0197,1.78,0.19,3717.0,0.5,0.68,4.698095238095238,28.4712
1,1,3,8,5.974,0.057,4.18,0.11,3717.0,0.5,0.68,4.6971428571428575,28.4712
1,1,3,8,257.8,0.698,10.5,0.32,3717.0,0.5,0.68,4.696190476190476,28.4712
0,1,2,8,692.9,0.95,381.4,0.193,3648.0,0.4875,0.26,4.695238095238095,15.1968
1,1,2,8,695.66,1.151,557.1,0.07,3579.0,0.475,0.42,4.694285714285714,15.1968
0,1,2,8,692.0,1.15,572.07,0.11,3510.0,0.4625,0.42,4.693333333333333,15.1968
0,1,2,8,10000.0,25.0,635.66,0.81,3510.0,0.45,0.42,4.692380952380953,15.1968
0,1,2,8,5312.0,15.115,489.4582,0.308,3640.0,0.4375,0.24,4.691428571428571,15.1968
1,1,2,8,6739.323,5.23,522.5,0.17,3770.0,0.42500000000000004,0.42,4.690476190476191,15.1968
1,1,1,8,4100.0,4.5,731.0,0.37,3900.0,0.41250000000000003,0.69,4.689523809523809,20.5266
0,1,4,8,30.6,0.1434,25.72,0.07,3466.0,0.4,0.42,4.688571428571429,20.1903
1,1,4,8,30.5987,0.14339000000000002,23.54,0.06,3466.0,0.4,0.42,4.687619047619047,20.1903
1,1,4,8,122.6196,0.36175,21.09,0.11,3466.0,0.4,0.42,4.6866666666666665,20.1903
0,1,4,8,123.75,0.364,25.72,0.33,3466.0,0.4,0.42,4.685714285714286,20.1903
1,1,4,8,48.1345,0.19394,7.6,0.12,3466.0,0.4,0.42,4.6847619047619045,20.1903
1,1,4,8,13.2543,0.08208,3.28,0.21,3466.0,0.4,0.42,4.683809523809524,20.1903
1,1,2,8,5.3636,0.03282,2.02,0.23,3159.0,0.12,0.16,4.682857142857142,5.37484
1,1,2,8,40.54,0.1264,2.31,0.17,3159.0,0.12,0.16,4.681904761904762,5.37484
1,1,1,8,14.207,0.08900000000000001,6.6,0.31,3526.0,0.44,0.47,4.68095238095238,23.619
1,2,1,8,24.45,0.141,10.27,0.11,4005.0,0.58,0.64,4.68,6.33256
1,1,1,8,3.3366496,0.0355,23.958529,0.0635,3600.0,0.55,0.54,4.7,29.4214
0,1,1,8,3.3366487,0.031,37.647057999999994,0.017,3652.0,0.48,0.51,4.78,29.4214
0,1,1,8,3.336649,0.0329,51.33558699999999,0.114,3652.0,0.48,0.51,4.66,29.4214
0,1,1,8,3.33714,0.0348,65.02411599999999,0.051,3600.0,0.5,0.54,4.66,29.4214
0,1,1,8,3.33665,0.03557,78.71264499999998,0.11510000000000001,3600.0,0.57,0.54,4.66,29.4214
0,1,1,8,3.336649,0.03596,92.40117399999998,0.1792,3576.0,0.53,0.56,4.74,29.4214
0,1,1,8,3.336665,0.11146999999999999,106.08970299999997,0.24330000000000002,3552.0,0.5,0.5,4.74,29.4214
0,1,1,8,3.3366413,0.18697999999999998,119.77823199999997,0.3074,3552.0,0.5,0.5,4.74,29.4214
0,1,1,8,3.336649,0.26249,133.466761,0.3715,3552.0,0.5,0.5,4.74,29.4214
1,1,1,8,203.59,0.33799999999999997,147.15528999999998,0.4356,3081.0,0.14,0.12,4.825,9.486369999999999
0,1,3,9,3.930792,0.1865,99.23685999999998,0.36448,3505.0,0.36,0.23,4.91,9.44181
1,1,3,9,3.9307199999999995,0.035,51.31842999999999,0.29336,3505.0,0.34,0.34,4.94,9.44181
1,1,3,8,9.1247,0.061,3.4,0.22224000000000002,3505.0,0.34,0.34,4.94,9.44181
1,1,3,8,55.661,0.204,6.1,0.15112000000000003,3505.0,0.34,0.34,4.94,9.44181
1,1,1,8,2.64561,0.0287,7.0,0.08,3414.5,0.43,0.45,4.995,20.3779
1,1,1,8,3.0232,0.026000000000000002,8.0,0.07,3324.0,0.28,0.27,5.05,13.743
1,1,1,8,6.905,0.0608,7.14,0.121,3867.0,0.61,0.63,4.65,16.9287
1,1,2,8,2.64977,0.028999999999999998,2.47,0.0,3722.0,0.49,0.5,4.77,18.1459
1,1,2,8,13.74,0.08900000000000001,6.26,0.049,3722.0,0.49,0.5,4.77,18.1459
1,1,1,8,12.9532,0.0785,2.99,0.22,3563.0,0.39,0.39,4.819999999999999,5.675773
0,1,1,8,26.160999999999998,0.11900000000000001,9.9,0.05,3323.0,0.39666666666666667,0.35,4.869999999999999,12.6631
1,1,1,8,20.129,0.111,11.07,0.11,3355.0,0.4033333333333333,0.35,4.92,12.6631
1,1,1,8,13.352,0.08199999999999999,16.57,0.37,3387.0,0.41,0.41,4.97,21.3362
0,1,3,8,7.3709,0.06,6.3566,0.08,3461.0,0.5,0.59,4.81,9.06456
0,1,3,8,7.3697,0.06,5.3,0.05,3472.0,0.49142857142857144,0.48,4.814285714285714,9.06456
0,1,3,8,7.3709,0.057999999999999996,5.79,0.08,3600.0,0.4828571428571429,0.48,4.8185714285714285,9.06456
1,1,3,8,7.3705,0.062,6.042999999999999,0.04,3557.3333333333335,0.4742857142857143,0.48,4.822857142857143,9.06456
1,1,3,8,5094.105,4.819,32.422,0.12,3514.6666666666665,0.4657142857142857,0.48,4.8271428571428565,9.06456
0,1,3,8,3400.0,3.6,45.0,0.08,3472.0,0.45714285714285713,0.48,4.831428571428571,9.06456
1,1,3,8,36.059,0.17800000000000002,5.223,0.07,3528.5,0.44857142857142857,0.48,4.835714285714285,9.06456
0,1,1,8,2.6438979,0.0287,6.684,0.10053333333333334,3585.0,0.44,0.45,4.84,9.753210000000001
0,1,1,8,2.64389846,0.02975,8.145,0.13106666666666666,3456.0,0.43,0.42,4.8,9.753210000000001
0,1,1,8,2.64389803,0.0308,9.606,0.1616,3416.0,0.46,0.56,4.84,9.753210000000001
0,1,1,8,2.64385,0.02872,11.067,0.14993499999999998,3350.0,0.46,0.45,4.84,9.753210000000001
1,1,1,8,2.64388312,0.0291,12.528,0.13827,3425.0,0.46,0.47,4.79,9.753210000000001
0,1,1,8,2.6438986,0.028985,13.989,0.15884666666666666,3500.0,0.455,0.46499999999999997,4.5,9.753210000000001
0,1,1,8,2.64389524,0.02887,15.45,0.17942333333333335,3500.0,0.45,0.46,4.79,9.753210000000001
0,1,1,8,2.6,0.028999999999999998,16.911,0.2,3500.0,0.45,0.455,4.895,9.753210000000001
0,1,1,8,2.6438904,0.028859999999999997,18.372,0.17333333333333334,3500.0,0.45,0.45,5.0,9.753210000000001
0,1,1,8,2.6438599999999997,0.02872,19.833000000000002,0.14666666666666667,3450.0,0.45,0.43,4.95,9.753210000000001
0,1,1,8,2.6441,0.0278,21.294,0.12,3400.0,0.44333333333333336,0.41,4.9,9.753210000000001
0,1,1,8,2.64385,0.0285,22.6603,0.16,3350.0,0.43666666666666665,0.44,4.85,9.753210000000001
0,1,1,8,2.643859,0.0278,21.6751,0.145,3456.0,0.43,0.42,4.8,9.753210000000001
0,1,1,8,2.64389803,0.027899999999999998,21.51755,0.1616,3479.0,0.45,0.45,4.8,9.753210000000001
0,1,1,8,2.6439999999999997,0.027999999999999997,21.36,0.152,3456.0,0.43,0.42,4.8,9.753210000000001
0,1,1,8,2.643943,0.0278,21.3891,0.207,3456.0,0.43,0.42,4.8,9.753210000000001
0,1,1,8,2.64389788,0.031089999999999996,18.659399999999998,0.15,3350.0,0.444,0.435,4.43,9.753210000000001
0,1,1,8,6.1054489400000005,0.049545000000000006,15.9297,0.1495,4311.333333333333,0.458,0.45,4.486666666666666,9.753210000000001
1,1,1,8,9.567,0.068,13.2,0.1,5272.666666666667,0.472,0.45,4.543333333333333,13.641555
1,1,1,3,9.1373,43.5,9.28,0.09,6234.0,0.486,1.22,4.6,17.5299
1,1,1,8,8.7076,0.06661,5.36,0.08,3685.0,0.5,0.52,4.75,10.4092
0,1,1,8,8.708,0.067,6.52,0.11900000000000001,3674.0,0.51,0.51,4.73,10.4092
0,1,3,8,5.36841,0.040616,15.6,0.0,3535.0,0.29,0.31,4.8100000000000005,6.2981
0,1,3,8,5.367999999999999,0.040999999999999995,15.2,0.022000000000000002,3396.0,0.33,0.31,4.89,6.2981
1,1,3,8,5.3686,0.04061,15.8,0.0,3396.0,0.33,0.31,4.89,6.2981
0,1,3,8,5.3660000000000005,0.040999999999999995,16.6,0.0,3396.0,0.29,0.31,4.89,6.2981
0,1,3,8,5.36874,0.04,15.65,0.0,3396.0,0.30333333333333334,0.31,4.89,6.2981
0,1,3,8,12.9292,0.07,5.36,0.17,3396.0,0.31666666666666665,0.31,4.89,6.2981
1,1,3,8,12.914000000000001,0.0721,5.5,0.0,3396.0,0.33,0.31,4.89,6.2981
0,1,3,8,12.919,0.07400000000000001,5.652,0.087,3396.0,0.33,0.31,4.89,6.2981
0,1,3,8,12.9191,0.07299299999999999,5.6,0.0,3396.0,0.29,0.31,4.89,6.2981
0,1,3,8,3.153,0.028999999999999998,1.6569999999999998,0.125,3396.0,0.33,0.31,4.89,6.2981
0,1,3,8,3.14942,0.03,1.94,0.0,3396.0,0.33,0.31,4.89,6.2981
1,1,3,8,3.1489999999999996,0.02815,1.7,0.0,3396.0,0.33,0.31,4.89,6.2981
0,1,3,8,3.14867,0.028452999999999996,1.7,0.0,3447.5,0.29,0.31,4.915,6.2981
1,1,1,8,14.628,0.078361,2.82,0.13,3499.0,0.31,0.3,4.94,6.4724900000000005
1,1,1,8,598.3,1.135,104.244,0.3,3700.0,0.33714285714285713,0.54,4.8775,10.3796
0,3,5,8,7.2,0.05,5.6610000000000005,0.122,3650.0,0.36428571428571427,0.47000000000000003,4.815,7.24396
0,3,5,8,7.200660000000001,0.049,5.68,0.172,3500.0,0.3914285714285714,0.4,4.7525,7.24396
1,3,5,8,7.2004,0.0505,5.6,0.13,3350.0,0.41857142857142854,0.33,4.69,7.24396
0,3,5,8,7.1999,0.050431000000000004,5.6,0.15,3650.0,0.44571428571428573,0.33,4.69,7.24396
0,3,5,8,28.143,0.125,3.7089999999999996,0.133,3650.0,0.47285714285714286,0.33,4.69,7.24396
0,3,5,8,28.155,0.12300000000000001,4.54,0.27,3500.0,0.5,0.33,4.69,7.24396
1,3,5,8,28.14,0.125,3.8,0.02,3350.0,0.5271428571428571,0.33,4.69,7.24396
0,3,5,8,28.1,0.12500999999999998,4.1,0.27,3650.0,0.5542857142857143,0.33,4.69,7.24396
1,3,5,8,62.24,0.213,2.7,0.02,3350.0,0.5814285714285714,0.33,4.69,7.24396
